Date,BTC,ETH,LTC,XRP,USDT
08-05-2019,5982.45732286,170.948168196,74.6202879446,0.300721220035,1.00137369284
09-05-2019,6174.52868876,170.289301603,74.1771403698,0.296509188254,0.99928073854
10-05-2019,6378.8489737,173.142739021,77.1666508,0.300387279228,1.00110220539
11-05-2019,7204.77169716,194.304341538,89.2222559729,0.324543400052,1.00075906805
12-05-2019,6972.37152291,187.325322672,84.5655110516,0.310073862615,0.995633795606
13-05-2019,7814.91513992,196.846276938,88.0582361061,0.325475053694,1.00510858794
14-05-2019,7994.41615632,217.148571659,91.6204061122,0.409061732435,1.00000068087
15-05-2019,8205.16749484,247.153065441,101.744566017,0.456004827527,1.00277561725
16-05-2019,7884.90929094,264.010023118,95.5855849808,0.419706775811,0.999040225873
17-05-2019,7343.89571659,243.764593413,88.9952344815,0.386193205508,0.996773127493
18-05-2019,7271.20790408,234.595229584,86.7001894258,0.372735503474,0.996639851912
19-05-2019,8197.68969114,261.292219263,95.3212014721,0.417700206512,1.01060967762
20-05-2019,7978.30907244,251.864416688,91.493678397,0.398002636254,1.00384818592
21-05-2019,7963.32777911,255.215875873,91.5077485162,0.397603234598,1.00549706209
22-05-2019,7680.06654589,244.698911619,88.2105722826,0.376637009596,1.00139949275
23-05-2019,7881.84672105,245.965672113,89.1767760856,0.381204146815,1.00442822613
24-05-2019,7987.37156583,249.484984964,99.9030340456,0.384541473783,1.00300419782
25-05-2019,8052.54385907,251.759872316,102.672318076,0.387039825874,1.00345847189
26-05-2019,8673.21603511,267.069644637,111.418602843,0.408412608974,1.00985761812
27-05-2019,8805.7783766,272.86264362,118.032603284,0.434167864737,1.0049448491
28-05-2019,8719.9617362,271.76871076,114.931159931,0.446549037175,1.00001041419
29-05-2019,8659.48775584,269.455701828,115.081232591,0.443712799775,1.00128508114
30-05-2019,8319.47222898,255.858948474,108.795580409,0.42239541585,1.00197122809
31-05-2019,8574.50164907,268.113560321,114.536959268,0.438573772156,1.00347270982
01-06-2019,8564.01647182,265.391260671,112.619266718,0.430582978309,1.00393079618
02-06-2019,8742.95810038,270.225527951,114.702837715,0.444785148506,1.0021150565
03-06-2019,8208.99482964,252.607929766,107.468575541,0.42576360498,0.999561925039
04-06-2019,7707.77077085,241.338786302,102.087823513,0.400666610511,0.995063302397
05-06-2019,7824.23153913,247.051016639,103.849290191,0.402731859821,1.00508074053
06-06-2019,7822.02338228,249.474338747,111.107226389,0.419539649908,1.00366992353
07-06-2019,8043.95135807,250.930360395,117.374409829,0.423130361658,1.00664962179
08-06-2019,7954.12772355,245.738091433,118.552035593,0.412410974428,1.00472713162
09-06-2019,7688.07711075,233.086698165,115.132302792,0.388266059948,1.00297114772
10-06-2019,8000.32982299,247.520125135,129.071435158,0.400427358382,1.00562860804
11-06-2019,7927.71435114,245.781827855,136.029740452,0.39426092538,1.00507401154
12-06-2019,8145.85747373,260.903303733,135.653751666,0.401760224628,1.00292808119
13-06-2019,8230.92383068,256.168792302,131.351766243,0.400886910824,1.00189855519
14-06-2019,8693.83281543,264.08745783,133.053272851,0.405921438296,1.0061549842
15-06-2019,8838.37523367,269.019322335,138.1270843,0.410419348705,1.00555962523
16-06-2019,8994.48801293,269.223201488,137.122251868,0.427516492963,1.00295869883
17-06-2019,9320.35218253,274.35111507,134.438098499,0.448079928492,1.00498564388
18-06-2019,9081.76285149,265.051857677,135.158731405,0.428761380647,0.999952217174
19-06-2019,9273.52176614,269.43179794,136.603195708,0.436816527499,1.00212790351
20-06-2019,9527.16035008,271.695017157,135.479836064,0.42982288062,1.00022693421
21-06-2019,10144.5567168,294.910279603,138.883765671,0.443188364508,1.00279947582
22-06-2019,10701.691013,309.380305299,141.90304461,0.474764308675,0.995816586369
23-06-2019,10855.3710156,307.827784126,136.882167747,0.468291020153,0.996690898678
24-06-2019,11011.1024485,310.424669171,135.532759271,0.470087739878,0.997842069951
25-06-2019,11790.916533,318.126310017,136.489390067,0.468229034682,0.999333009713
26-06-2019,13016.2317442,336.753188391,131.265098175,0.467451034278,0.991818793526
27-06-2019,11182.8062855,294.267645009,114.404768324,0.408754389072,0.985738898912
28-06-2019,12407.331998,311.226103335,120.150093541,0.427315369178,1.00066355032
29-06-2019,11959.3709764,320.058914343,133.662787288,0.429377627399,0.998604311934
30-06-2019,10817.1555981,290.695998902,122.249117942,0.396410514161,0.992486991588
01-07-2019,10583.1345195,293.641117329,122.583715294,0.406861924948,0.99605150529
02-07-2019,10801.6779238,291.596440849,119.243699452,0.400204076577,1.00288005978
03-07-2019,11961.2693412,303.099965055,122.564113507,0.408531859789,1.00501497933
04-07-2019,11215.4375483,284.523211373,119.976923415,0.388718559102,0.999929281094
05-07-2019,10978.4599518,287.997523405,118.352507968,0.378964282952,1.00166927255
06-07-2019,11208.5508454,287.547125887,117.82361999,0.389055035392,0.997410407986
07-07-2019,11450.8467553,305.700559688,120.32087848,0.397047201669,1.00245014336
08-07-2019,12285.958217,313.251403897,123.285484768,0.40153265121,1.00462644248
09-07-2019,12573.8129407,308.881016742,119.432812474,0.394168111703,1.00222043325
10-07-2019,12156.5126313,290.002318276,108.50025767,0.363774840001,0.999782329129
11-07-2019,11358.661752,268.704039911,102.644301431,0.330335437265,0.99651444194
12-07-2019,11815.9866867,276.276710845,105.300057165,0.344117776313,1.00667631861
13-07-2019,11392.3793357,269.458810608,101.024796062,0.332178880535,0.998693749705
14-07-2019,10256.0582756,227.578070731,89.7704785959,0.306426233587,0.999995147208
15-07-2019,10895.0893874,229.775995774,90.9229714991,0.315309961492,1.00828552991
16-07-2019,9477.64204235,199.188675302,79.4999322007,0.296725935295,0.995923840824
17-07-2019,9693.80272448,211.484962906,89.8107196176,0.310612624666,1.00626616271
18-07-2019,10666.4828491,226.566159112,101.085422398,0.323176304865,1.00885194909
19-07-2019,10530.7326264,221.333421321,98.4026545798,0.320605087851,1.00297397366
20-07-2019,10767.1395226,229.119221714,100.609941111,0.333208763618,1.00503849407
21-07-2019,10599.1053965,225.630768716,99.6275890552,0.331308604334,1.00078346653
22-07-2019,10343.1061684,217.560020158,95.4173879285,0.322105591859,1.00039617979
23-07-2019,9900.76801058,212.728522894,90.6226298464,0.309925969111,0.997631035079
24-07-2019,9811.92618837,217.046368323,94.309669008,0.315947131847,1.00304755161
25-07-2019,9911.84226491,219.61799494,93.4463175535,0.314810483148,1.00312740605
26-07-2019,9870.30353766,219.62960287,94.3050152256,0.323529819466,1.0038771462
27-07-2019,9477.67767811,207.408317263,88.8890206443,0.310527737159,0.998903598119
28-07-2019,9552.86043541,211.186552032,89.7693334037,0.312288323517,1.00223554662
29-07-2019,9519.14591371,211.268057982,90.4264245332,0.310658024325,1.00052071306
30-07-2019,9607.42368665,210.522603615,90.5669481151,0.318469839807,1.0031757154
31-07-2019,10085.6277491,218.654145766,98.5095781702,0.320908941448,1.0037499063
01-08-2019,10399.6694229,217.808443355,99.1797221962,0.31790575063,1.00606838507
02-08-2019,10518.1746772,217.871561739,94.9412950991,0.312393808924,1.00174792371
03-08-2019,10821.7265103,222.490335375,94.5808806283,0.316757169776,1.00427677055
